iter	RMSE
4340	0.1089604999
4341	0.1089596702
4342	0.1089592608
4343	0.1089589195
4344	0.1089583755
4345	0.1089579268
4346	0.1089576522
4347	0.1089570903
4348	0.1089568117
4349	0.1089558507
4350	0.1089555795
4351	0.1089552722
4352	0.1089547643
4353	0.108954462
4354	0.1089536238
4355	0.1089529721
4356	0.10895287
4357	0.1089522315
4358	0.1089516024
4359	0.1089512538
4360	0.1089507575
4361	0.1089502228
4362	0.1089500682
4363	0.1089496119
4364	0.1089489069
4365	0.1089483269
4366	0.1089482445
4367	0.1089477625
4368	0.108947228
4369	0.1089465899
4370	0.1089460449
4371	0.1089460134
4372	0.1089459495
4373	0.1089454036
4374	0.1089440882
4375	0.1089431268
4376	0.1089429364
4377	0.108942336
4378	0.1089417985
4379	0.1089410281
4380	0.1089407095
4381	0.108940348
4382	0.1089396757
4383	0.1089391795
4384	0.1089385728
4385	0.1089375631
4386	0.1089370345
4387	0.1089361664
4388	0.1089358538
4389	0.1089355877
4390	0.1089352561
4391	0.1089350078
4392	0.1089339721
4393	0.1089334065
4394	0.1089326795
4395	0.1089323501
4396	0.1089317895
4397	0.1089312963
4398	0.1089309785
4399	0.1089306979
4400	0.1089303901
4401	0.1089303819
4402	0.1089295146
4403	0.1089283399
4404	0.1089277441
4405	0.1089275236
4406	0.1089271499
4407	0.1089267443
4408	0.108926564
4409	0.1089261725
4410	0.1089259447
4411	0.1089254991
4412	0.108924649
4413	0.1089240786
4414	0.1089236324
4415	0.1089233637
4416	0.1089228711
4417	0.108922835
4418	0.1089225883
4419	0.1089223567
4420	0.1089215141
4421	0.10892093
4422	0.1089200498
4423	0.1089196469
4424	0.1089190479
4425	0.1089182318
4426	0.1089178672
4427	0.1089172034
4428	0.1089165447
4429	0.1089160384
4430	0.1089159333
4431	0.1089155714
4432	0.1089145252
4433	0.1089141494
4434	0.1089138897
4435	0.1089133389
4436	0.108912377
4437	0.1089122
4438	0.108911951
4439	0.1089111869
4440	0.1089109398
4441	0.1089106176
4442	0.1089106138
4443	0.1089102761
4444	0.1089097249
4445	0.108909479
4446	0.108908801
4447	0.1089087314
4448	0.108908165
4449	0.1089077781
4450	0.1089073011
4451	0.1089065997
4452	0.1089063127
4453	0.1089061465
4454	0.1089057049
4455	0.108905273
4456	0.1089046984
4457	0.1089045019
4458	0.1089043664
4459	0.1089038206
4460	0.108903467
4461	0.1089031286
4462	0.1089027649
4463	0.108901982
4464	0.108901846
4465	0.1089014913
4466	0.1089002931
4467	0.108899562
4468	0.1088988219
4469	0.1088982066
4470	0.1088980644
4471	0.1088980547
4472	0.1088976065
4473	0.1088966496
4474	0.1088963629
4475	0.1088954084
4476	0.1088945659
4477	0.1088945591
4478	0.1088945492
4479	0.1088943402
4480	0.1088937982
4481	0.1088932519
4482	0.1088924489
4483	0.1088917111
4484	0.1088914605
4485	0.1088914531
4486	0.1088910255
4487	0.1088899358
4488	0.108889899
4489	0.1088895812
4490	0.1088890574
4491	0.1088885582
4492	0.1088879464
4493	0.1088872575
4494	0.1088869935
4495	0.1088868275
4496	0.1088866278
4497	0.1088861218
4498	0.1088855241
4499	0.1088854794
4500	0.1088853938
4501	0.1088849795
4502	0.1088849742
4503	0.1088846389
4504	0.1088844102
4505	0.1088838229
4506	0.1088831832
4507	0.1088828075
4508	0.1088827337
4509	0.1088824118
4510	0.1088820053
4511	0.108881377
4512	0.1088803739
4513	0.1088800062
4514	0.1088796224
4515	0.1088790647
4516	0.1088783365
4517	0.1088783283
4518	0.1088781006
4519	0.1088778129
4520	0.1088772815
4521	0.1088768564
4522	0.1088758901
4523	0.1088754803
4524	0.10887487
4525	0.1088747073
4526	0.1088742413
4527	0.1088739571
4528	0.1088736078
4529	0.1088729166
4530	0.1088724953
4531	0.1088720104
4532	0.1088715772
4533	0.1088713674
4534	0.1088709136
4535	0.1088703966
4536	0.1088695409
4537	0.1088688917
4538	0.1088683056
4539	0.1088672153
4540	0.1088669391
4541	0.1088664488
4542	0.1088659899
4543	0.1088653899
4544	0.1088650303
4545	0.1088646162
4546	0.1088642902
4547	0.1088639103
4548	0.1088629048
4549	0.1088625136
4550	0.1088623394
4551	0.1088620497
4552	0.1088617614
4553	0.108861524
4554	0.1088607572
4555	0.1088605793
4556	0.1088605593
4557	0.1088602177
4558	0.1088596616
4559	0.1088590759
4560	0.1088586944
4561	0.1088584935
4562	0.1088578137
4563	0.1088577878
4564	0.1088576301
4565	0.1088571598
4566	0.1088564682
4567	0.1088563311
4568	0.1088553115
4569	0.1088548105
4570	0.1088542977
4571	0.1088541527
4572	0.1088539939
4573	0.1088536385
4574	0.1088533561
4575	0.1088521978
4576	0.1088518671
4577	0.108851459
4578	0.1088511509
4579	0.1088506032
4580	0.108850158
4581	0.1088495814
4582	0.1088491194
4583	0.1088484311
4584	0.1088473799
4585	0.1088468925
4586	0.1088466191
4587	0.1088462127
4588	0.1088458769
4589	0.1088452067
4590	0.1088449622
4591	0.1088444404
4592	0.1088439633
4593	0.1088435326
4594	0.1088432455
4595	0.1088432378
4596	0.108843039
4597	0.1088426837
4598	0.1088424413
4599	0.1088424295
4600	0.1088414601
4601	0.1088405374
4602	0.1088392649
4603	0.1088385496
4604	0.1088383828
4605	0.1088382376
4606	0.1088379653
4607	0.1088376805
4608	0.108837672
4609	0.1088375647
4610	0.1088373259
4611	0.1088359158
4612	0.1088343284
4613	0.1088340026
4614	0.1088339012
4615	0.108832912
4616	0.1088321907
4617	0.1088321858
4618	0.1088317443
4619	0.1088314478
4620	0.1088306057
4621	0.1088300751
4622	0.1088298143
4623	0.1088292696
4624	0.1088290103
4625	0.1088282941
4626	0.108827759
4627	0.1088272928
4628	0.1088265969
4629	0.10882654
4630	0.1088263913
4631	0.1088259487
4632	0.1088257075
4633	0.1088254961
4634	0.1088251555
4635	0.1088251409
4636	0.1088247275
4637	0.1088242232
4638	0.1088235775
4639	0.1088230858
4640	0.1088223115
4641	0.1088219145
4642	0.1088209577
4643	0.1088204399
4644	0.1088199315
4645	0.1088196383
4646	0.1088194432
4647	0.1088190333
4648	0.1088186639
4649	0.1088179916
4650	0.1088179839
4651	0.1088172254
4652	0.1088169765
4653	0.1088165027
4654	0.108815776
4655	0.1088157521
4656	0.1088153297
4657	0.108814884
4658	0.1088143386
4659	0.1088127853
4660	0.1088122774
4661	0.1088119295
4662	0.10881179
4663	0.1088111428
4664	0.1088106169
4665	0.1088098185
4666	0.1088091814
4667	0.1088088231
4668	0.1088081562
4669	0.1088078558
4670	0.1088071572
4671	0.1088066771
4672	0.1088062385
4673	0.1088062291
4674	0.108805524
4675	0.1088051637
4676	0.1088048184
4677	0.1088040314
4678	0.1088040223
4679	0.1088026454
4680	0.1088018772
4681	0.1088013544
4682	0.1088008795
4683	0.1088004443
4684	0.1087999344
4685	0.1087994244
4686	0.1087990948
4687	0.1087983044
4688	0.1087976036
4689	0.1087969444
4690	0.108796556
4691	0.1087956873
4692	0.1087948823
4693	0.1087945104
4694	0.1087941383
4695	0.1087936547
4696	0.1087932602
4697	0.1087928807
4698	0.108792616
4699	0.1087925249
4700	0.1087921714
4701	0.1087917309
4702	0.108790847
4703	0.1087901098
4704	0.1087896969
4705	0.1087896294
4706	0.1087892592
4707	0.1087885603
4708	0.108787927
4709	0.1087877565
4710	0.108787588
4711	0.1087869649
4712	0.1087862927
4713	0.1087861336
4714	0.1087857097
4715	0.1087851057
4716	0.1087847855
4717	0.1087843038
4718	0.1087838997
4719	0.1087833874
4720	0.108783299
4721	0.1087832913
4722	0.1087827543
4723	0.1087823258
4724	0.1087822435
4725	0.1087818312
4726	0.1087814898
4727	0.1087812563
4728	0.1087810353
4729	0.1087808457
4730	0.1087803349
4731	0.1087800847
4732	0.1087798857
4733	0.1087796432
4734	0.1087791455
4735	0.1087782334
4736	0.108778223
4737	0.108777783
4738	0.1087770834
4739	0.1087764057
4740	0.1087759809
4741	0.108775471
4742	0.1087747551
4743	0.1087738772
4744	0.1087737235
4745	0.1087733237
4746	0.1087732072
4747	0.1087727782
4748	0.1087723322
4749	0.1087718227
4750	0.1087711497
4751	0.1087708471
4752	0.108770332
4753	0.1087698833
4754	0.1087693286
4755	0.1087691423
4756	0.1087686865
4757	0.1087680274
4758	0.1087677861
4759	0.1087676554
4760	0.1087672802
4761	0.1087663982
4762	0.108766165
4763	0.1087659102
4764	0.1087653038
4765	0.1087650931
4766	0.1087650885
4767	0.1087647598
4768	0.108764607
4769	0.1087643461
4770	0.1087638555
4771	0.1087636109
4772	0.1087632007
4773	0.108762637
4774	0.1087623471
4775	0.1087618395
4776	0.1087605483
4777	0.108760218
4778	0.1087600082
4779	0.1087598946
4780	0.1087582479
4781	0.1087575012
4782	0.1087570256
4783	0.1087565095
4784	0.10875609
4785	0.1087551561
4786	0.1087546989
4787	0.1087544344
4788	0.1087535786
4789	0.1087534122
4790	0.108753152
4791	0.1087527761
4792	0.1087522427
4793	0.1087517569
4794	0.1087514475
4795	0.1087512355
4796	0.1087509879
4797	0.1087505599
4798	0.1087503043
4799	0.1087495513
4800	0.1087489884
4801	0.1087489777
4802	0.1087484913
4803	0.1087476669
4804	0.1087472871
4805	0.1087465629
4806	0.1087465525
4807	0.1087461835
4808	0.1087454144
4809	0.1087442143
4810	0.1087434305
4811	0.1087430778
4812	0.1087430724
4813	0.1087425571
4814	0.1087421964
4815	0.1087409688
4816	0.108740961
4817	0.1087405852
4818	0.1087404041
4819	0.1087400963
4820	0.108739451
4821	0.1087387595
4822	0.1087384016
4823	0.1087377312
4824	0.1087373991
4825	0.1087373911
4826	0.108737258
4827	0.1087367008
4828	0.1087362264
4829	0.1087359585
4830	0.1087359062
4831	0.1087355143
4832	0.1087348657
4833	0.1087336847
4834	0.1087320182
4835	0.108731778
4836	0.1087312117
4837	0.1087305586
4838	0.1087297402
4839	0.1087293978
4840	0.1087292809
4841	0.108729276
4842	0.1087286148
4843	0.1087284526
4844	0.1087278202
4845	0.1087275071
4846	0.1087264299
4847	0.1087257331
4848	0.1087252006
4849	0.1087251963
4850	0.1087248808
4851	0.1087241238
4852	0.1087235955
4853	0.1087235872
4854	0.108723354
4855	0.1087230651
4856	0.1087219713
4857	0.1087214011
4858	0.1087210269
4859	0.1087206769
4860	0.1087205065
4861	0.108719941
4862	0.1087197557
4863	0.1087195258
4864	0.1087194746
4865	0.1087191373
4866	0.1087185743
4867	0.1087183259
4868	0.1087177501
4869	0.1087165283
4870	0.1087160072
4871	0.1087151587
4872	0.1087144548
4873	0.1087140958
4874	0.1087136871
4875	0.1087130935
4876	0.1087129295
4877	0.1087120851
4878	0.1087117752
4879	0.1087112311
4880	0.1087106589
4881	0.1087103212
4882	0.1087099915
4883	0.1087095717
4884	0.1087090957
4885	0.1087086912
4886	0.1087083826
4887	0.1087074949
4888	0.1087068849
4889	0.1087061602
4890	0.1087052613
4891	0.1087046301
4892	0.108704313
4893	0.1087039185
4894	0.1087036262
4895	0.1087032411
4896	0.1087030532
4897	0.1087024234
4898	0.1087018462
4899	0.1087014501
4900	0.1087011729
4901	0.1087007973
4902	0.1087003281
4903	0.1086996111
4904	0.1086994709
4905	0.1086987296
4906	0.1086983722
4907	0.1086980031
4908	0.1086978371
4909	0.108697019
4910	0.1086962104
4911	0.1086951773
4912	0.108694375
4913	0.1086936368
4914	0.108693278
4915	0.1086931441
4916	0.1086927023
4917	0.1086924984
4918	0.1086920772
4919	0.1086916481
4920	0.1086912682
4921	0.1086909551
4922	0.1086906844
4923	0.1086903128
4924	0.108689879
4925	0.108689021
4926	0.108688884
4927	0.1086879017
4928	0.1086873079
4929	0.1086870291
4930	0.1086868892
4931	0.108686372
4932	0.1086856816
4933	0.1086850709
4934	0.1086848858
4935	0.1086846586
4936	0.1086842207
4937	0.1086834035
4938	0.1086830063
4939	0.1086827546
4940	0.1086823664
4941	0.1086820919
4942	0.1086815706
4943	0.108680929
4944	0.1086805492
4945	0.1086803356
4946	0.1086798346
4947	0.1086792026
4948	0.1086784088
4949	0.1086781451
4950	0.1086776763
4951	0.1086772968
4952	0.108676791
4953	0.1086759376
4954	0.1086756645
4955	0.1086754977
4956	0.1086747531
4957	0.1086747481
4958	0.10867405
4959	0.1086736615
4960	0.1086729639
4961	0.1086720732
4962	0.1086716821
4963	0.1086709704
4964	0.1086708727
4965	0.1086708094
4966	0.1086700776
4967	0.1086699129
4968	0.1086696844
4969	0.1086693468
4970	0.108668817
4971	0.1086685957
4972	0.1086679739
4973	0.1086667711
4974	0.1086664318
4975	0.108666373
4976	0.1086657042
4977	0.1086655677
4978	0.1086653014
4979	0.1086648054
4980	0.1086643011
4981	0.1086640694
4982	0.1086636968
4983	0.1086632098
4984	0.1086628738
4985	0.1086624324
4986	0.1086619801
4987	0.108660608
4988	0.1086604037
4989	0.1086592736
4990	0.1086592683
4991	0.1086591581
4992	0.1086585225
4993	0.1086579939
4994	0.1086578347
4995	0.108656859
4996	0.1086564041
4997	0.1086561411
4998	0.1086553182
4999	0.1086543655
5000	0.1086541203
5001	0.1086537851
5002	0.1086536074
5003	0.1086523573
5004	0.1086520749
5005	0.1086512417
5006	0.1086506741
5007	0.1086502483
5008	0.1086500384
5009	0.1086497294
5010	0.1086494141
5011	0.108649009
5012	0.1086483788
5013	0.1086476357
5014	0.1086473907
5015	0.1086470347
5016	0.108646351
5017	0.108646201
5018	0.1086456563
5019	0.1086447654
5020	0.1086437426
5021	0.1086429856
5022	0.1086425146
5023	0.1086421874
5024	0.1086415893
5025	0.1086412824
5026	0.1086411926
5027	0.108640899
5028	0.108640154
5029	0.1086397236
5030	0.1086397127
5031	0.1086392427
5032	0.1086390583
5033	0.10863849
5034	0.1086381024
5035	0.1086379206
5036	0.1086373777
5037	0.108637227
5038	0.1086372237
5039	0.1086369484
5040	0.1086358106
5041	0.1086353684
5042	0.1086353632
5043	0.1086344929
5044	0.10863395
5045	0.1086334825
5046	0.1086331759
5047	0.1086323078
5048	0.108631832
5049	0.1086314796
5050	0.1086308995
5051	0.1086308949
5052	0.1086305309
5053	0.108630297
5054	0.1086299953
5055	0.1086295708
5056	0.1086288009
5057	0.1086284543
5058	0.1086280195
5059	0.1086276259
5060	0.108627291
5061	0.1086269037
5062	0.1086266088
5063	0.1086261281
5064	0.1086254163
5065	0.1086250539
5066	0.108624297
5067	0.1086242894
5068	0.10862332
5069	0.1086227511
5070	0.1086223302
5071	0.1086217284
5072	0.1086213332
5073	0.1086206931
5074	0.1086197688
5075	0.1086194364
5076	0.1086191819
5077	0.1086185816
5078	0.1086184032
5079	0.1086174923
5080	0.1086167776
5081	0.1086167701
5082	0.1086164427
5083	0.1086157585
5084	0.1086154704
5085	0.1086146754
5086	0.1086137554
5087	0.1086132549
5088	0.1086129604
5089	0.108612541
5090	0.108612396
5091	0.1086123896
5092	0.1086117785
5093	0.1086114124
5094	0.1086109358
5095	0.1086106786
5096	0.1086101227
5097	0.1086096399
5098	0.1086090789
5099	0.1086087411
5100	0.1086082484
5101	0.1086080932
5102	0.1086075787
5103	0.1086070041
5104	0.1086066562
5105	0.1086063582
5106	0.1086056297
5107	0.1086050733
5108	0.1086046036
5109	0.1086038254
5110	0.1086032577
5111	0.1086028775
5112	0.1086023798
5113	0.1086020175
5114	0.1086018118
5115	0.1086012213
5116	0.10860068
5117	0.1086002967
5118	0.1085999256
5119	0.1085999182
5120	0.1085990792
5121	0.1085990134
5122	0.1085987283
5123	0.1085987011
5124	0.108598062
5125	0.1085978044
5126	0.1085972196
5127	0.108597216
5128	0.1085966611
5129	0.1085963243
5130	0.1085960427
5131	0.1085954762
5132	0.1085953474
5133	0.1085951545
5134	0.1085948516
5135	0.1085946486
5136	0.1085939955
5137	0.1085935936
5138	0.1085932488
5139	0.1085932091
5140	0.10859188
5141	0.108591755
5142	0.1085917506
5143	0.108591744
5144	0.108590842
5145	0.1085903593
5146	0.1085900123
5147	0.1085894473
5148	0.1085893339
5149	0.1085892745
5150	0.1085890643
5151	0.1085885996
5152	0.1085883403
5153	0.1085877943
5154	0.108587482
5155	0.1085871404
5156	0.1085864085
5157	0.1085860244
5158	0.1085857308
5159	0.1085857248
5160	0.1085851706
5161	0.1085849487
5162	0.1085845746
5163	0.108583972
5164	0.1085831635
5165	0.1085829899
5166	0.1085828384
5167	0.1085824423
5168	0.1085821955
5169	0.1085811576
5170	0.1085810024
5171	0.1085800886
5172	0.1085795555
5173	0.1085786795
5174	0.10857831
5175	0.1085776761
5176	0.1085774143
5177	0.1085773792
5178	0.1085772668
5179	0.1085768853
5180	0.1085767837
5181	0.1085764951
5182	0.1085758999
5183	0.1085754788
5184	0.1085753201
5185	0.1085745794
5186	0.1085734484
5187	0.1085729099
5188	0.1085714823
5189	0.1085711
5190	0.1085708447
5191	0.1085700093
5192	0.1085690927
5193	0.1085687651
5194	0.1085683885
5195	0.1085679138
5196	0.10856768
5197	0.1085668568
5198	0.1085663601
5199	0.1085656722
5200	0.1085645416
5201	0.1085641045
5202	0.1085636355
5203	0.108563453
5204	0.1085631537
5205	0.1085626016
5206	0.1085622958
5207	0.1085616311
5208	0.1085612922
5209	0.1085606523
5210	0.1085605259
5211	0.1085603204
5212	0.1085601793
5213	0.1085597272
5214	0.1085594094
5215	0.1085592132
5216	0.1085590615
5217	0.1085584384
5218	0.1085578578
5219	0.1085570488
5220	0.1085564355
5221	0.1085562842
5222	0.1085554388
5223	0.1085553485
5224	0.1085545407
5225	0.1085533896
5226	0.1085532886
5227	0.1085532285
5228	0.1085532256
5229	0.1085529392
5230	0.1085518969
5231	0.1085517163
5232	0.1085509805
5233	0.1085507671
5234	0.1085504415
5235	0.1085498879
5236	0.1085494914
5237	0.1085488435
5238	0.1085484515
5239	0.1085477808
5240	0.108547494
5241	0.1085456585
5242	0.1085452663
5243	0.1085436266
5244	0.1085429113
5245	0.1085424793
5246	0.1085416934
5247	0.1085414545
5248	0.1085412489
5249	0.1085410179
5250	0.1085406677
5251	0.108539925
5252	0.1085396178
5253	0.1085391352
5254	0.1085389728
5255	0.1085386608
5256	0.108538298
5257	0.1085379174
5258	0.1085373127
5259	0.1085369873
5260	0.1085367467
5261	0.1085364107
5262	0.1085361446
5263	0.108535753
5264	0.1085354596
5265	0.1085348708
5266	0.108534347
5267	0.1085342481
5268	0.10853351
5269	0.1085332156
5270	0.1085329786
5271	0.1085327467
5272	0.1085323235
5273	0.1085322344
5274	0.1085319454
5275	0.1085314754
5276	0.1085312481
5277	0.1085304084
5278	0.1085302857
5279	0.1085298655
5280	0.1085298438
5281	0.1085295619
5282	0.1085294581
5283	0.1085288567
5284	0.1085285465
5285	0.1085282803
5286	0.1085279316
5287	0.108527693
5288	0.1085272961
5289	0.1085272922
5290	0.1085258475
5291	0.1085256118
5292	0.1085252073
5293	0.108524933
5294	0.1085244273
5295	0.1085241578
5296	0.1085239545
5297	0.1085236495
5298	0.1085227018
5299	0.1085223262
5300	0.1085221407
5301	0.1085213277
5302	0.1085204907
5303	0.1085200083
5304	0.1085195365
5305	0.108519084
5306	0.1085188688
5307	0.1085185939
5308	0.1085184358
5309	0.1085179135
5310	0.1085174588
5311	0.1085169783
5312	0.1085161405
5313	0.1085157131
5314	0.1085156013
5315	0.1085152786
5316	0.1085148962
5317	0.1085146205
5318	0.1085143484
5319	0.1085138858
5320	0.1085135315
5321	0.1085129249
5322	0.1085129196
5323	0.1085126246
5324	0.1085125561
5325	0.1085121923
5326	0.1085117287
5327	0.1085111873
5328	0.1085106666
5329	0.1085102706
5330	0.1085092488
5331	0.1085087184
5332	0.1085083914
5333	0.1085079491
5334	0.1085075718
5335	0.1085069742
5336	0.1085065429
5337	0.1085061824
5338	0.108505081
5339	0.1085049492
5340	0.1085045982
5341	0.1085042329
5342	0.1085041234
5343	0.1085037575
5344	0.1085026003
5345	0.1085025934
5346	0.1085020119
5347	0.1085014072
5348	0.1085011786
5349	0.108500711
5350	0.1085003286
5351	0.1085001973
5352	0.1084995673
5353	0.1084991889
5354	0.108498867
5355	0.108498678
5356	0.1084986089
5357	0.1084980347
5358	0.1084976765
5359	0.1084970302
5360	0.1084963313
5361	0.1084957816
5362	0.108495067
5363	0.108494938
5364	0.1084944935
5365	0.1084941436
5366	0.1084939753
5367	0.1084932814
5368	0.1084931285
5369	0.1084930426
5370	0.108492602
5371	0.1084924761
5372	0.1084924122
5373	0.1084919357
5374	0.1084915028
5375	0.108490328
5376	0.1084895053
5377	0.1084890131
5378	0.1084882298
5379	0.1084871067
5380	0.1084865868
5381	0.108486199
5382	0.1084860629
5383	0.1084851756
5384	0.1084843322
5385	0.1084836387
5386	0.1084829819
5387	0.108482701
5388	0.1084823273
5389	0.1084815513
5390	0.1084808956
5391	0.1084805953
5392	0.1084803626
5393	0.1084803487
5394	0.1084801374
5395	0.1084797389
5396	0.1084790677
5397	0.1084787214
5398	0.1084785482
5399	0.1084784979
5400	0.1084782849
5401	0.1084776644
5402	0.1084770688
5403	0.1084769425
5404	0.1084764465
5405	0.1084762611
5406	0.1084762324
5407	0.1084756877
5408	0.1084753286
5409	0.1084746931
5410	0.1084743775
5411	0.108474207
5412	0.1084741517
5413	0.1084741458
5414	0.1084739705
5415	0.1084735994
5416	0.1084725535
5417	0.1084722784
5418	0.1084718173
5419	0.1084711561
5420	0.1084708082
5421	0.1084702694
5422	0.1084696225
5423	0.1084694259
5424	0.1084690952
5425	0.1084688167
5426	0.1084686165
5427	0.1084683838
5428	0.1084675474
5429	0.1084672321
5430	0.1084670296
5431	0.1084670258
5432	0.1084666727
5433	0.1084664369
5434	0.1084659037
5435	0.1084655183
5436	0.1084645923
5437	0.1084644
5438	0.108463961
5439	0.1084622746
5440	0.1084617533
5441	0.1084613619
5442	0.1084609382
5443	0.1084605548
5444	0.108460272
5445	0.1084599083
5446	0.1084596527
5447	0.1084592167
5448	0.1084591207
5449	0.1084590151
5450	0.1084582853
5451	0.1084578673
5452	0.1084574969
5453	0.1084573329
5454	0.1084568727
5455	0.1084563027
5456	0.1084559159
5457	0.1084553764
5458	0.108455202
5459	0.1084550705
5460	0.1084548801
5461	0.1084544116
5462	0.108453874
5463	0.1084534068
5464	0.1084529925
5465	0.1084527142
5466	0.1084523512
5467	0.1084523452
5468	0.1084518981
5469	0.1084516542
5470	0.1084512011
5471	0.1084508041
5472	0.1084508006
5473	0.1084504513
5474	0.1084498195
5475	0.1084496865
5476	0.1084494155
5477	0.1084492856
5478	0.1084487419
5479	0.1084483209
5480	0.1084481105
5481	0.108447718
5482	0.1084472584
5483	0.1084469899
5484	0.1084465638
5485	0.1084464851
5486	0.1084463358
5487	0.1084461645
5488	0.1084460482
5489	0.1084457138
5490	0.1084451077
5491	0.1084444832
5492	0.1084444786
5493	0.1084444636
5494	0.1084441715
5495	0.1084440359
5496	0.1084434989
5497	0.1084430245
5498	0.108442799
5499	0.1084425505
5500	0.1084420137
5501	0.1084417912
5502	0.1084416024
5503	0.108441304
5504	0.1084409668
5505	0.1084408286
5506	0.1084407552
5507	0.1084405759
5508	0.1084404099
5509	0.1084402072
5510	0.1084396979
5511	0.1084391266
5512	0.1084387476
5513	0.1084385612
5514	0.1084385589
5515	0.1084376412
5516	0.1084373467
5517	0.1084370986
5518	0.1084363441
5519	0.1084360198
5520	0.1084358473
5521	0.1084353114
5522	0.1084350515
5523	0.1084345926
5524	0.1084344129
5525	0.1084343221
5526	0.1084340426
5527	0.1084333854
5528	0.1084331409
5529	0.1084328926
5530	0.1084324814
5531	0.1084321923
5532	0.1084314957
5533	0.1084308236
5534	0.1084297911
5535	0.1084291841
5536	0.1084288318
5537	0.1084285297
5538	0.1084283196
5539	0.1084279078
5540	0.1084276214
5541	0.1084275335
5542	0.1084275308
5543	0.1084275269
5544	0.1084268088
5545	0.1084263387
5546	0.1084259876
5547	0.1084254698
5548	0.1084248897
5549	0.1084245596
5550	0.108423877
5551	0.1084235791
5552	0.1084231336
5553	0.10842265
5554	0.1084221959
5555	0.1084220618
5556	0.1084218989
5557	0.1084212435
5558	0.1084210331
5559	0.1084209207
5560	0.1084204838
5561	0.1084199875
5562	0.1084195226
5563	0.1084195025
5564	0.1084181503
5565	0.1084175003
5566	0.1084171577
5567	0.1084169185
5568	0.1084165433
5569	0.1084161188
5570	0.1084155138
5571	0.1084151552
5572	0.1084143789
5573	0.1084136588
5574	0.1084128976
5575	0.1084126526
5576	0.1084125456
5577	0.1084124534
5578	0.1084118406
5579	0.1084113139
5580	0.108410811
5581	0.1084108023
5582	0.1084100783
5583	0.1084098815
5584	0.1084096847
5585	0.1084092217
5586	0.1084087994
5587	0.1084085393
5588	0.1084083411
5589	0.1084080537
5590	0.108407633
5591	0.108407275
5592	0.1084070036
5593	0.1084067647
5594	0.1084063512
5595	0.108406149
5596	0.1084053794
5597	0.1084051559
5598	0.1084047477
5599	0.1084045231
5600	0.108404323
5601	0.1084038256
5602	0.1084028833
5603	0.1084025266
5604	0.1084022844
5605	0.1084019446
5606	0.1084018469
5607	0.1084015398
5608	0.108400721
5609	0.1084003054
5610	0.1083992373
5611	0.1083987034
5612	0.1083985876
5613	0.1083980845
5614	0.1083978922
5615	0.1083974902
5616	0.1083974751
5617	0.1083968836
5618	0.1083965858
5619	0.1083962957
5620	0.1083958224
5621	0.1083945781
5622	0.1083942529
5623	0.1083942442
5624	0.1083942404
5625	0.1083936678
5626	0.1083928734
5627	0.1083924407
5628	0.1083921772
5629	0.1083918528
5630	0.1083915235
5631	0.1083907614
5632	0.1083907276
5633	0.1083900639
5634	0.1083886326
5635	0.1083882577
5636	0.1083880809
5637	0.108387671
5638	0.1083876469
5639	0.1083875903
5640	0.1083873796
5641	0.1083867149
5642	0.1083862061
5643	0.1083858407
5644	0.1083857362
5645	0.1083855785
5646	0.1083852975
5647	0.1083850869
5648	0.1083846413
5649	0.1083844003
5650	0.1083843965
5651	0.1083840758
5652	0.1083840472
5653	0.1083837224
5654	0.1083833741
5655	0.1083829122
5656	0.1083824079
5657	0.1083817699
5658	0.1083812878
5659	0.1083810202
5660	0.1083808288
5661	0.1083807204
5662	0.1083800606
5663	0.1083796931
5664	0.1083793247
5665	0.1083788482
5666	0.108378656
5667	0.1083783157
5668	0.1083774478
5669	0.1083768552
5670	0.1083762323
5671	0.1083759543
5672	0.1083757555
5673	0.1083755914
5674	0.1083755105
5675	0.1083752626
5676	0.1083749946
5677	0.1083748933
5678	0.1083745482
5679	0.1083741064
5680	0.1083737935
5681	0.1083730648
5682	0.1083724052
5683	0.1083724016
5684	0.1083720867
5685	0.1083719357
5686	0.1083708756
5687	0.1083701603
5688	0.1083683767
5689	0.1083680547
5690	0.1083674278
5691	0.1083672036
5692	0.1083665327
5693	0.1083656267
5694	0.108365
5695	0.108364687
5696	0.1083644815
5697	0.1083640624
5698	0.1083638458
5699	0.1083635883
5700	0.1083622809
5701	0.1083621331
5702	0.10836213
5703	0.1083616463
5704	0.1083608544
5705	0.1083607489
5706	0.1083597867
5707	0.1083597738
5708	0.1083595332
5709	0.1083594071
5710	0.1083592123
5711	0.1083586193
5712	0.1083582233
5713	0.1083577442
5714	0.1083573696
5715	0.1083566421
5716	0.1083559228
5717	0.108355764
5718	0.1083554034
5719	0.1083552011
5720	0.108354976
5721	0.1083543992
5722	0.1083533569
5723	0.1083529114
5724	0.1083522624
5725	0.1083519296
5726	0.1083519263
5727	0.108351243
5728	0.1083512401
5729	0.1083508311
5730	0.1083500416
5731	0.1083493657
5732	0.1083486963
5733	0.1083484949
5734	0.1083476222
5735	0.108347348
5736	0.108347292
5737	0.1083465327
5738	0.1083464174
5739	0.1083457558
5740	0.1083454477
5741	0.108344803
5742	0.1083446248
5743	0.1083446207
5744	0.1083440122
5745	0.1083435169
5746	0.1083431431
5747	0.1083428278
5748	0.1083421904
5749	0.1083419873
5750	0.1083417688
5751	0.108341275
5752	0.1083407665
5753	0.1083403021
