iter	Passed	Remaining
1678	8814	43686
1679	8819	43679
1680	8824	43672
1681	8831	43676
1682	8837	43675
1683	8842	43667
1684	8847	43659
1685	8852	43653
1686	8857	43648
1687	8862	43639
1688	8876	43677
1689	8910	43812
1690	8915	43807
1691	8922	43811
1692	8930	43820
1693	8935	43813
1694	8940	43805
1695	8944	43794
1696	8948	43784
1697	8954	43779
1698	8958	43770
1699	8964	43766
1700	8970	43763
1701	8974	43756
1702	8979	43749
1703	8985	43747
1704	8990	43740
1705	8995	43734
1706	9002	43735
1707	9007	43731
1708	9013	43728
1709	9018	43723
1710	9023	43714
1711	9028	43708
1712	9034	43704
1713	9038	43695
1714	9042	43684
1715	9047	43678
1716	9052	43671
1717	9057	43663
1718	9062	43658
1719	9067	43651
1720	9072	43642
1721	9076	43631
1722	9081	43623
1723	9085	43615
1724	9090	43607
1725	9096	43604
1726	9101	43599
1727	9107	43595
1728	9112	43589
1729	9116	43580
1730	9121	43573
1731	9125	43563
1732	9130	43557
1733	9135	43550
1734	9140	43542
1735	9145	43536
1736	9150	43528
1737	9155	43521
1738	9161	43518
1739	9166	43514
1740	9171	43508
1741	9176	43501
1742	9181	43494
1743	9186	43488
1744	9191	43483
1745	9196	43477
1746	9202	43472
1747	9207	43469
1748	9212	43461
1749	9217	43452
1750	9222	43445
1751	9227	43439
1752	9232	43432
1753	9236	43424
1754	9241	43416
1755	9246	43409
1756	9251	43402
1757	9256	43399
1758	9261	43390
1759	9266	43384
1760	9271	43378
1761	9276	43369
1762	9280	43360
1763	9284	43350
1764	9293	43359
1765	9298	43353
1766	9302	43343
1767	9307	43339
1768	9313	43333
1769	9317	43322
1770	9322	43316
1771	9327	43311
1772	9332	43304
1773	9337	43296
1774	9341	43286
1775	9347	43284
1776	9352	43276
1777	9357	43270
1778	9361	43261
1779	9366	43254
1780	9371	43247
1781	9375	43237
1782	9380	43229
1783	9385	43223
1784	9390	43217
1785	9395	43209
1786	9401	43210
1787	9406	43202
1788	9411	43194
1789	9416	43188
1790	9421	43184
1791	9426	43174
1792	9431	43168
1793	9435	43160
1794	9440	43152
1795	9444	43143
1796	9449	43136
1797	9453	43125
1798	9458	43117
1799	9464	43114
1800	9469	43109
1801	9474	43103
1802	9479	43097
1803	9485	43093
1804	9490	43087
1805	9495	43081
1806	9501	43078
1807	9506	43071
1808	9511	43065
1809	9516	43060
1810	9521	43054
1811	9527	43050
1812	9532	43047
1813	9537	43040
1814	9542	43033
1815	9548	43029
1816	9553	43023
1817	9557	43015
1818	9562	43008
1819	9568	43003
1820	9572	42994
1821	9578	42991
1822	9582	42983
1823	9587	42975
1824	9593	42972
1825	9598	42967
1826	9602	42957
1827	9607	42951
1828	9613	42948
1829	9618	42943
1830	9623	42933
1831	9628	42928
1832	9633	42921
1833	9638	42914
1834	9643	42910
1835	9648	42904
1836	9653	42896
1837	9658	42890
1838	9662	42881
1839	9667	42873
1840	9672	42867
1841	9677	42862
1842	9683	42857
1843	9689	42855
1844	9694	42848
1845	9698	42840
1846	9703	42833
1847	9708	42826
1848	9713	42820
1849	9718	42812
1850	9722	42804
1851	9727	42796
1852	9731	42787
1853	9737	42782
1854	9742	42778
1855	9746	42767
1856	9751	42761
1857	9756	42755
1858	9761	42746
1859	9765	42739
1860	9771	42733
1861	9775	42725
1862	9780	42718
1863	9786	42715
1864	9793	42716
1865	9801	42723
1866	9806	42718
1867	9811	42712
1868	9816	42704
1869	9821	42698
1870	9825	42689
1871	9830	42681
1872	9835	42676
1873	9840	42669
1874	9845	42662
1875	9850	42657
1876	9855	42650
1877	9860	42643
1878	9864	42635
1879	9869	42629
1880	9874	42621
1881	9880	42617
1882	9884	42608
1883	9889	42600
1884	9894	42595
1885	9899	42588
1886	9903	42581
1887	9909	42575
1888	9913	42567
1889	9918	42561
1890	9923	42553
1891	9928	42545
1892	9932	42536
1893	9937	42531
1894	9941	42521
1895	9945	42511
1896	9951	42508
1897	9956	42499
1898	9961	42494
1899	9966	42488
1900	9970	42478
1901	9975	42472
1902	9980	42467
1903	9985	42460
1904	9990	42453
1905	9996	42451
1906	10001	42445
1907	10006	42438
1908	10011	42433
1909	10017	42428
1910	10021	42418
1911	10025	42409
1912	10031	42405
1913	10035	42398
1914	10041	42394
1915	10046	42389
1916	10052	42384
1917	10057	42378
1918	10062	42374
1919	10067	42366
1920	10072	42359
1921	10076	42350
1922	10081	42345
1923	10086	42337
1924	10091	42332
1925	10096	42325
1926	10101	42317
1927	10106	42311
1928	10111	42307
1929	10116	42301
1930	10121	42293
1931	10126	42287
1932	10131	42281
1933	10136	42273
1934	10141	42268
1935	10146	42262
1936	10151	42256
1937	10156	42249
1938	10161	42242
1939	10166	42236
1940	10171	42233
1941	10177	42229
1942	10182	42224
1943	10188	42220
1944	10193	42216
1945	10198	42210
1946	10204	42205
1947	10209	42199
1948	10213	42192
1949	10218	42185
1950	10224	42181
1951	10229	42177
1952	10234	42171
1953	10240	42165
1954	10244	42158
1955	10249	42150
1956	10253	42141
1957	10258	42132
1958	10262	42124
1959	10267	42116
1960	10276	42126
1961	10280	42118
1962	10285	42112
1963	10291	42107
1964	10296	42101
1965	10301	42096
1966	10307	42094
1967	10312	42088
1968	10317	42084
1969	10323	42078
1970	10327	42070
1971	10333	42066
1972	10338	42060
1973	10343	42053
1974	10348	42047
1975	10353	42041
1976	10357	42034
1977	10362	42027
1978	10368	42024
1979	10373	42017
1980	10378	42011
1981	10384	42009
1982	10389	42003
1983	10394	41995
1984	10399	41988
1985	10404	41983
1986	10409	41977
1987	10414	41972
1988	10419	41964
1989	10423	41957
1990	10428	41949
1991	10433	41943
1992	10438	41937
1993	10443	41931
1994	10448	41925
1995	10452	41916
1996	10458	41912
1997	10464	41909
1998	10469	41903
1999	10473	41895
2000	10479	41891
2001	10484	41885
2002	10489	41877
2003	10493	41870
2004	10498	41862
2005	10503	41856
2006	10508	41849
2007	10513	41843
2008	10518	41839
2009	10523	41833
2010	10528	41826
2011	10534	41822
2012	10538	41814
2013	10543	41809
2014	10548	41802
2015	10553	41796
2016	10558	41790
2017	10564	41786
2018	10569	41780
2019	10574	41774
2020	10580	41770
2021	10585	41764
2022	10590	41758
2023	10595	41752
2024	10600	41747
2025	10605	41741
2026	10610	41736
2027	10616	41732
2028	10620	41724
2029	10626	41718
2030	10630	41709
2031	10634	41701
2032	10639	41693
2033	10643	41686
2034	10648	41678
2035	10652	41668
2036	10657	41661
2037	10661	41653
2038	10666	41647
2039	10671	41641
2040	10676	41634
2041	10681	41627
2042	10686	41622
2043	10692	41617
2044	10696	41610
2045	10701	41601
2046	10706	41596
2047	10711	41589
2048	10716	41583
2049	10721	41580
2050	10728	41578
2051	10735	41581
2052	10740	41575
2053	10745	41570
2054	10751	41565
2055	10756	41562
2056	10761	41555
2057	10766	41549
2058	10772	41545
2059	10778	41544
2060	10782	41535
2061	10788	41533
2062	10793	41526
2063	10798	41519
2064	10803	41514
2065	10809	41509
2066	10814	41505
2067	10819	41498
2068	10824	41493
2069	10829	41485
2070	10834	41478
2071	10839	41472
2072	10844	41467
2073	10848	41459
2074	10853	41453
2075	10858	41447
2076	10863	41440
2077	10869	41437
2078	10873	41428
2079	10878	41421
2080	10882	41413
2081	10887	41407
2082	10892	41401
2083	10897	41394
2084	10902	41386
2085	10906	41379
2086	10911	41372
2087	10916	41364
2088	10920	41357
2089	10925	41350
2090	10930	41343
2091	10935	41338
2092	10940	41330
2093	10945	41324
2094	10949	41316
2095	10954	41308
2096	10959	41303
2097	10964	41297
2098	10969	41291
2099	10976	41293
2100	10981	41286
2101	10986	41279
2102	10991	41274
2103	10996	41268
2104	11001	41263
2105	11006	41257
2106	11011	41251
2107	11016	41245
2108	11021	41238
2109	11026	41232
2110	11031	41227
2111	11036	41220
2112	11042	41215
2113	11046	41207
2114	11051	41201
2115	11056	41193
2116	11060	41187
2117	11065	41178
2118	11070	41172
2119	11075	41168
2120	11080	41160
2121	11085	41153
2122	11090	41147
2123	11094	41140
2124	11099	41133
2125	11104	41128
2126	11109	41122
2127	11114	41116
2128	11119	41107
2129	11124	41102
2130	11129	41097
2131	11134	41091
2132	11139	41086
2133	11145	41081
2134	11150	41076
2135	11155	41072
2136	11161	41066
2137	11165	41060
2138	11172	41059
2139	11177	41052
2140	11185	41058
2141	11192	41059
2142	11196	41052
2143	11202	41046
2144	11206	41038
2145	11211	41031
2146	11216	41024
2147	11221	41020
2148	11226	41014
2149	11231	41006
2150	11236	41001
2151	11241	40996
2152	11247	40992
2153	11251	40985
2154	11257	40980
2155	11261	40972
2156	11266	40966
2157	11271	40960
2158	11276	40954
2159	11282	40950
2160	11287	40944
2161	11292	40940
2162	11297	40932
2163	11302	40927
2164	11308	40922
2165	11312	40916
2166	11318	40911
2167	11322	40904
2168	11327	40898
2169	11332	40891
2170	11337	40884
2171	11342	40878
2172	11347	40872
2173	11351	40864
2174	11357	40860
2175	11362	40853
2176	11369	40856
2177	11376	40858
2178	11381	40851
2179	11385	40843
2180	11390	40837
2181	11396	40832
2182	11401	40826
2183	11406	40819
2184	11411	40815
2185	11416	40810
2186	11421	40801
2187	11427	40801
2188	11432	40794
2189	11437	40787
2190	11442	40783
2191	11447	40776
2192	11452	40770
2193	11457	40763
2194	11462	40756
2195	11466	40749
2196	11472	40746
2197	11477	40741
2198	11482	40734
2199	11487	40726
2200	11492	40721
2201	11497	40715
2202	11501	40707
2203	11506	40700
2204	11511	40694
2205	11516	40687
2206	11521	40684
2207	11526	40676
2208	11530	40669
2209	11535	40660
2210	11539	40653
2211	11544	40645
2212	11549	40638
2213	11554	40635
2214	11560	40631
2215	11565	40625
2216	11570	40620
2217	11576	40615
2218	11580	40609
2219	11585	40602
2220	11591	40597
2221	11595	40591
2222	11600	40584
2223	11605	40578
2224	11611	40573
2225	11615	40565
2226	11620	40559
2227	11624	40551
2228	11629	40544
2229	11636	40545
2230	11641	40539
2231	11646	40533
2232	11651	40526
2233	11655	40518
2234	11660	40513
2235	11665	40504
2236	11670	40499
2237	11675	40492
2238	11679	40485
2239	11685	40480
2240	11690	40474
2241	11694	40467
2242	11700	40462
2243	11705	40456
2244	11710	40451
2245	11715	40445
2246	11720	40439
2247	11724	40430
2248	11729	40426
2249	11735	40421
2250	11740	40416
2251	11745	40409
2252	11750	40404
2253	11755	40399
2254	11760	40393
2255	11765	40388
2256	11771	40382
2257	11776	40376
2258	11780	40370
2259	11785	40364
2260	11790	40357
2261	11796	40353
2262	11801	40347
2263	11806	40341
2264	11811	40335
2265	11815	40328
2266	11821	40324
2267	11826	40318
2268	11831	40313
2269	11836	40306
2270	11841	40300
2271	11846	40293
2272	11850	40284
2273	11854	40277
2274	11859	40271
2275	11865	40266
2276	11870	40260
2277	11875	40255
2278	11880	40249
2279	11885	40242
2280	11889	40233
2281	11895	40230
2282	11899	40224
2283	11905	40218
2284	11910	40213
2285	11915	40206
2286	11920	40200
2287	11924	40194
2288	11929	40187
2289	11934	40182
2290	11939	40176
2291	11945	40173
2292	11950	40167
2293	11956	40164
2294	11961	40157
2295	11966	40150
2296	11970	40143
2297	11975	40137
2298	11980	40131
2299	11984	40123
2300	11989	40117
2301	11994	40110
2302	11999	40102
2303	12004	40097
2304	12008	40090
2305	12013	40083
2306	12018	40076
2307	12023	40069
2308	12028	40065
2309	12033	40058
2310	12037	40051
2311	12042	40045
2312	12048	40040
2313	12052	40031
2314	12056	40023
2315	12060	40014
2316	12065	40008
2317	12070	40002
2318	12075	39997
2319	12080	39991
2320	12086	39986
2321	12091	39981
2322	12095	39974
2323	12100	39967
2324	12105	39959
2325	12109	39951
2326	12113	39944
2327	12118	39937
2328	12123	39930
2329	12128	39924
2330	12134	39922
2331	12140	39919
2332	12146	39915
2333	12152	39913
2334	12156	39906
2335	12161	39898
2336	12166	39892
2337	12170	39885
2338	12175	39879
2339	12180	39873
2340	12185	39867
2341	12189	39859
2342	12194	39852
2343	12199	39845
2344	12204	39839
2345	12209	39834
2346	12214	39829
2347	12219	39823
2348	12224	39818
2349	12229	39811
2350	12234	39806
2351	12240	39800
2352	12244	39794
2353	12250	39790
2354	12255	39783
2355	12260	39778
2356	12265	39771
2357	12269	39765
2358	12274	39757
2359	12279	39752
2360	12283	39744
2361	12288	39736
2362	12292	39729
2363	12297	39723
2364	12302	39715
2365	12307	39709
2366	12312	39703
2367	12317	39697
2368	12321	39690
2369	12326	39682
2370	12331	39677
2371	12336	39671
2372	12340	39664
2373	12346	39660
2374	12351	39653
2375	12355	39647
2376	12361	39641
2377	12366	39636
2378	12370	39628
2379	12376	39624
2380	12381	39618
2381	12385	39611
2382	12390	39605
2383	12395	39599
2384	12401	39595
2385	12406	39589
2386	12411	39586
2387	12416	39580
2388	12421	39573
2389	12426	39565
2390	12430	39558
2391	12434	39549
2392	12439	39544
2393	12444	39539
2394	12449	39532
2395	12454	39526
2396	12459	39520
2397	12464	39513
2398	12469	39508
2399	12474	39503
2400	12478	39493
2401	12483	39487
2402	12487	39480
2403	12492	39472
2404	12497	39468
2405	12503	39463
2406	12508	39457
2407	12512	39450
2408	12517	39443
2409	12522	39436
2410	12527	39431
2411	12531	39424
2412	12536	39416
2413	12541	39411
2414	12547	39407
2415	12552	39401
2416	12556	39395
2417	12562	39390
2418	12567	39384
2419	12572	39379
2420	12576	39371
2421	12581	39365
2422	12590	39370
2423	12595	39366
2424	12601	39363
2425	12606	39358
2426	12611	39351
2427	12616	39346
2428	12621	39339
2429	12625	39332
2430	12631	39329
2431	12636	39323
2432	12641	39316
2433	12645	39309
2434	12650	39302
2435	12655	39297
2436	12660	39289
2437	12665	39283
2438	12669	39277
2439	12674	39271
2440	12679	39265
2441	12684	39258
2442	12688	39249
2443	12693	39244
2444	12698	39238
2445	12703	39231
2446	12707	39223
2447	12711	39214
2448	12716	39209
2449	12721	39203
2450	12726	39197
2451	12731	39192
2452	12736	39184
2453	12741	39181
2454	12746	39175
2455	12751	39166
2456	12755	39160
2457	12760	39152
2458	12765	39147
2459	12770	39142
2460	12774	39134
2461	12780	39129
2462	12785	39123
2463	12789	39116
2464	12794	39111
2465	12799	39102
2466	12804	39097
2467	12809	39092
2468	12814	39088
2469	12819	39081
2470	12825	39079
2471	12830	39073
2472	12836	39068
2473	12840	39062
2474	12845	39056
2475	12850	39049
2476	12855	39042
2477	12860	39038
2478	12865	39031
2479	12870	39025
2480	12875	39019
2481	12879	39013
2482	12884	39007
2483	12889	38999
2484	12894	38994
2485	12900	38990
2486	12904	38983
2487	12909	38977
2488	12914	38972
2489	12920	38967
2490	12925	38964
2491	12931	38959
2492	12936	38955
2493	12942	38950
2494	12946	38943
2495	12951	38936
2496	12956	38931
2497	12961	38926
2498	12966	38921
2499	12971	38915
2500	12976	38910
2501	12982	38904
2502	12987	38899
2503	12992	38894
2504	12996	38887
2505	13001	38880
2506	13006	38873
2507	13011	38867
2508	13015	38860
2509	13020	38854
2510	13025	38848
2511	13030	38842
2512	13034	38833
2513	13039	38827
2514	13044	38822
2515	13049	38815
2516	13054	38810
2517	13059	38804
2518	13064	38797
2519	13069	38793
2520	13073	38785
2521	13078	38779
2522	13083	38773
2523	13089	38769
2524	13093	38762
2525	13098	38757
2526	13103	38750
2527	13109	38748
2528	13114	38743
2529	13119	38735
2530	13123	38728
2531	13128	38722
2532	13134	38719
2533	13139	38713
2534	13143	38705
2535	13149	38701
2536	13154	38695
2537	13158	38688
2538	13164	38684
2539	13168	38677
2540	13173	38670
2541	13177	38663
2542	13182	38656
2543	13188	38651
2544	13192	38643
2545	13197	38639
2546	13202	38634
2547	13207	38628
2548	13213	38623
2549	13217	38617
2550	13222	38610
2551	13228	38606
2552	13232	38599
2553	13237	38593
2554	13242	38586
2555	13247	38581
2556	13252	38574
2557	13256	38568
2558	13262	38564
2559	13267	38558
2560	13272	38551
2561	13277	38546
2562	13281	38539
2563	13286	38534
2564	13291	38527
2565	13296	38521
2566	13301	38514
2567	13305	38508
2568	13311	38503
2569	13315	38497
2570	13320	38490
2571	13326	38488
2572	13331	38482
2573	13337	38478
2574	13343	38474
2575	13347	38467
2576	13352	38462
2577	13358	38458
2578	13362	38451
2579	13368	38446
2580	13373	38440
2581	13377	38433
2582	13382	38427
2583	13387	38420
2584	13391	38414
2585	13396	38406
2586	13401	38401
2587	13406	38395
2588	13411	38389
2589	13415	38382
2590	13420	38376
2591	13425	38370
2592	13430	38364
2593	13435	38358
2594	13440	38353
2595	13445	38348
2596	13450	38342
2597	13455	38335
2598	13460	38329
2599	13464	38322
2600	13469	38317
2601	13474	38311
2602	13479	38305
2603	13484	38298
2604	13489	38293
2605	13494	38288
2606	13499	38282
2607	13504	38276
2608	13509	38271
2609	13514	38265
2610	13520	38261
2611	13525	38257
2612	13530	38252
2613	13535	38246
2614	13540	38240
2615	13545	38233
2616	13552	38234
2617	13558	38231
2618	13564	38227
2619	13568	38220
2620	13573	38213
2621	13578	38207
2622	13582	38200
2623	13589	38198
2624	13593	38192
2625	13598	38185
2626	13603	38179
2627	13607	38172
2628	13615	38173
2629	13620	38168
2630	13625	38163
2631	13630	38156
2632	13634	38149
2633	13639	38142
2634	13644	38136
2635	13650	38134
2636	13654	38127
2637	13659	38120
2638	13665	38116
2639	13669	38110
2640	13675	38104
2641	13679	38097
2642	13684	38090
2643	13689	38085
2644	13694	38079
2645	13698	38073
2646	13704	38068
2647	13710	38064
2648	13714	38058
2649	13719	38053
2650	13725	38049
2651	13730	38044
2652	13735	38038
2653	13740	38032
2654	13746	38030
2655	13751	38024
2656	13757	38020
2657	13762	38015
2658	13766	38007
2659	13771	38002
2660	13776	37996
2661	13781	37990
2662	13786	37984
2663	13791	37978
2664	13796	37972
2665	13801	37966
2666	13805	37959
2667	13810	37954
2668	13815	37947
2669	13820	37942
2670	13825	37937
2671	13831	37932
2672	13836	37927
2673	13841	37922
2674	13846	37916
2675	13851	37911
2676	13856	37904
2677	13861	37898
2678	13866	37892
2679	13871	37886
2680	13875	37880
2681	13880	37873
2682	13885	37867
2683	13889	37859
2684	13895	37855
2685	13899	37849
2686	13905	37846
2687	13910	37840
2688	13916	37837
2689	13922	37834
2690	13927	37827
2691	13932	37822
2692	13937	37815
2693	13941	37809
2694	13946	37802
2695	13950	37795
2696	13955	37789
2697	13960	37784
2698	13965	37777
2699	13970	37771
2700	13975	37766
2701	13980	37759
2702	13985	37753
2703	13990	37749
2704	13995	37744
2705	14004	37749
2706	14011	37749
2707	14016	37743
2708	14020	37735
2709	14024	37727
2710	14029	37721
2711	14035	37717
2712	14039	37709
2713	14044	37702
2714	14048	37696
2715	14054	37691
2716	14059	37687
2717	14064	37680
2718	14068	37673
2719	14073	37666
2720	14077	37658
2721	14082	37653
2722	14087	37647
2723	14092	37641
2724	14097	37635
2725	14101	37627
2726	14105	37620
2727	14111	37615
2728	14120	37621
2729	14124	37614
2730	14130	37611
2731	14135	37605
2732	14140	37598
2733	14144	37592
2734	14150	37586
2735	14154	37579
2736	14159	37574
2737	14163	37566
2738	14168	37560
2739	14173	37554
2740	14178	37550
2741	14183	37542
2742	14187	37534
2743	14192	37528
2744	14197	37522
2745	14201	37515
2746	14206	37509
2747	14211	37503
2748	14215	37497
2749	14220	37490
2750	14224	37482
2751	14229	37476
2752	14234	37470
2753	14239	37465
2754	14244	37459
2755	14249	37453
2756	14253	37446
2757	14258	37440
2758	14263	37434
2759	14268	37429
2760	14273	37423
2761	14278	37418
2762	14283	37412
2763	14288	37407
2764	14294	37402
2765	14298	37396
2766	14303	37390
2767	14309	37386
2768	14314	37381
2769	14319	37375
2770	14324	37370
2771	14329	37364
2772	14334	37358
2773	14339	37352
2774	14344	37347
2775	14349	37342
2776	14354	37336
2777	14358	37328
2778	14363	37322
2779	14368	37317
2780	14373	37311
2781	14378	37305
2782	14382	37297
2783	14387	37290
2784	14392	37285
2785	14396	37278
2786	14402	37274
2787	14407	37268
2788	14411	37261
2789	14416	37256
2790	14421	37249
2791	14425	37242
2792	14431	37238
2793	14435	37230
2794	14440	37224
2795	14445	37219
2796	14450	37212
2797	14455	37208
2798	14461	37205
2799	14467	37201
2800	14471	37194
2801	14476	37187
2802	14481	37181
2803	14485	37175
2804	14490	37169
2805	14495	37163
2806	14500	37156
2807	14505	37152
2808	14510	37147
2809	14516	37144
2810	14521	37138
2811	14526	37132
2812	14531	37126
2813	14536	37121
2814	14541	37115
2815	14546	37110
2816	14551	37103
2817	14556	37097
2818	14561	37092
2819	14566	37087
2820	14571	37081
2821	14576	37075
2822	14581	37070
2823	14585	37063
2824	14590	37058
2825	14595	37051
2826	14599	37044
2827	14604	37038
2828	14610	37034
2829	14615	37028
2830	14620	37023
2831	14625	37017
2832	14630	37013
2833	14635	37008
2834	14640	37000
2835	14645	36994
2836	14650	36989
2837	14654	36983
2838	14658	36974
2839	14663	36969
2840	14667	36961
2841	14672	36954
2842	14677	36948
2843	14682	36943
2844	14688	36939
2845	14693	36934
2846	14697	36928
2847	14702	36920
2848	14706	36913
2849	14712	36911
2850	14717	36905
2851	14722	36898
2852	14728	36894
2853	14732	36886
2854	14737	36881
2855	14741	36875
2856	14746	36868
2857	14750	36862
2858	14756	36856
2859	14761	36851
2860	14766	36845
2861	14770	36839
2862	14776	36834
2863	14781	36829
2864	14785	36822
2865	14790	36816
2866	14795	36810
2867	14800	36805
2868	14805	36800
2869	14810	36794
2870	14815	36789
2871	14820	36782
2872	14825	36777
2873	14829	36769
2874	14834	36763
2875	14839	36758
2876	14844	36752
2877	14848	36745
2878	14854	36740
2879	14859	36735
2880	14864	36730
2881	14869	36723
2882	14874	36718
2883	14879	36713
2884	14883	36705
2885	14888	36700
2886	14893	36694
2887	14898	36689
2888	14903	36682
2889	14909	36679
2890	14914	36674
2891	14919	36668
2892	14923	36661
2893	14928	36655
2894	14933	36649
2895	14937	36643
2896	14942	36637
2897	14947	36631
2898	14952	36626
2899	14957	36621
2900	14962	36613
2901	14966	36606
2902	14971	36600
2903	14975	36593
2904	14980	36587
2905	14984	36579
2906	14988	36572
2907	14994	36567
2908	14999	36563
2909	15004	36557
2910	15009	36552
2911	15014	36546
2912	15019	36539
2913	15023	36533
2914	15028	36527
2915	15033	36521
2916	15037	36514
2917	15042	36508
2918	15047	36501
2919	15051	36494
2920	15056	36489
2921	15060	36481
2922	15065	36476
2923	15070	36470
2924	15075	36465
2925	15080	36458
2926	15086	36455
2927	15091	36449
2928	15096	36446
2929	15101	36439
2930	15106	36433
2931	15111	36428
2932	15116	36422
2933	15120	36416
2934	15125	36408
2935	15129	36400
2936	15134	36395
2937	15139	36389
2938	15143	36382
2939	15148	36376
2940	15152	36368
2941	15156	36361
2942	15161	36356
2943	15167	36351
2944	15172	36346
2945	15177	36341
2946	15182	36335
2947	15187	36329
2948	15192	36323
2949	15197	36318
2950	15201	36312
2951	15206	36306
2952	15212	36302
2953	15216	36296
2954	15222	36291
2955	15226	36285
2956	15231	36279
2957	15236	36272
2958	15240	36265
2959	15246	36261
2960	15251	36255
2961	15256	36250
2962	15261	36245
2963	15266	36239
2964	15271	36234
2965	15277	36230
2966	15282	36225
2967	15288	36221
2968	15293	36216
2969	15298	36212
2970	15306	36213
2971	15310	36205
2972	15315	36199
2973	15321	36195
2974	15325	36189
2975	15330	36183
2976	15336	36179
2977	15340	36173
2978	15346	36168
2979	15350	36161
2980	15355	36155
2981	15360	36150
2982	15364	36142
2983	15369	36137
2984	15374	36132
2985	15379	36124
2986	15383	36118
2987	15387	36111
2988	15393	36106
2989	15398	36100
2990	15403	36095
2991	15407	36089
2992	15412	36082
2993	15417	36077
2994	15422	36072
2995	15427	36065
2996	15432	36060
2997	15437	36055
2998	15442	36049
2999	15447	36044
3000	15452	36039
3001	15457	36032
3002	15461	36025
3003	15466	36019
3004	15471	36013
3005	15476	36008
3006	15482	36006
3007	15487	36000
3008	15492	35994
3009	15497	35988
3010	15502	35982
3011	15506	35976
3012	15511	35970
3013	15516	35964
3014	15521	35958
3015	15526	35954
3016	15531	35948
3017	15535	35941
3018	15540	35935
3019	15544	35927
3020	15549	35921
3021	15554	35915
3022	15558	35908
3023	15563	35902
3024	15567	35895
3025	15572	35889
3026	15577	35885
3027	15582	35880
3028	15587	35873
3029	15592	35868
3030	15597	35863
3031	15602	35857
3032	15607	35851
3033	15612	35846
3034	15617	35839
3035	15622	35835
3036	15627	35830
3037	15631	35822
3038	15636	35816
3039	15641	35810
3040	15646	35805
3041	15651	35800
3042	15657	35796
3043	15660	35787
3044	15665	35781
3045	15670	35774
3046	15675	35770
3047	15680	35765
3048	15685	35758
3049	15690	35752
3050	15695	35747
3051	15700	35743
3052	15706	35740
3053	15711	35735
3054	15715	35726
3055	15720	35721
3056	15726	35716
3057	15731	35711
3058	15735	35704
3059	15741	35700
3060	15747	35698
3061	15753	35694
3062	15757	35688
3063	15762	35681
3064	15766	35674
3065	15771	35667
3066	15776	35662
3067	15780	35655
3068	15785	35649
3069	15790	35644
3070	15795	35638
3071	15800	35633
3072	15805	35628
3073	15810	35623
3074	15815	35616
3075	15819	35610
3076	15824	35604
3077	15829	35599
3078	15835	35594
3079	15840	35589
3080	15844	35582
3081	15849	35576
3082	15855	35572
3083	15860	35568
3084	15865	35561
3085	15871	35559
3086	15876	35553
3087	15881	35547
3088	15886	35542
3089	15890	35535
3090	15895	35528
3091	15900	35523
3092	15904	35517
3093	15909	35511
3094	15914	35505
3095	15919	35500
3096	15924	35493
3097	15929	35488
3098	15933	35482
3099	15939	35477
3100	15943	35470
3101	15948	35464
3102	15952	35458
3103	15958	35453
3104	15962	35446
3105	15967	35441
3106	15972	35435
3107	15977	35429
3108	15981	35423
3109	15986	35417
3110	15991	35410
3111	15995	35403
3112	16000	35397
3113	16004	35391
3114	16009	35386
3115	16014	35380
3116	16019	35375
3117	16025	35370
3118	16030	35364
3119	16034	35358
3120	16039	35352
3121	16043	35345
3122	16049	35340
3123	16054	35336
3124	16059	35330
3125	16064	35324
3126	16069	35320
3127	16074	35314
3128	16079	35308
3129	16083	35302
3130	16088	35295
3131	16093	35290
3132	16098	35285
3133	16104	35281
3134	16108	35274
3135	16113	35268
3136	16118	35262
3137	16122	35256
3138	16127	35251
3139	16132	35244
3140	16137	35239
3141	16141	35232
3142	16146	35226
3143	16150	35219
3144	16155	35212
3145	16159	35206
3146	16164	35200
3147	16168	35192
3148	16173	35186
3149	16178	35181
3150	16182	35174
3151	16187	35167
3152	16192	35162
3153	16196	35156
3154	16201	35150
3155	16206	35145
3156	16211	35139
3157	16216	35134
3158	16221	35129
3159	16226	35123
3160	16231	35117
3161	16236	35112
3162	16241	35106
3163	16246	35102
3164	16251	35095
3165	16255	35089
3166	16261	35085
3167	16266	35080
3168	16271	35075
3169	16276	35069
3170	16280	35060
3171	16284	35052
3172	16288	35046
3173	16293	35040
3174	16298	35035
3175	16304	35031
3176	16309	35026
3177	16313	35018
3178	16318	35012
3179	16323	35007
3180	16328	35002
3181	16333	34998
3182	16338	34991
3183	16343	34985
3184	16348	34980
3185	16353	34975
3186	16358	34970
3187	16364	34966
3188	16368	34960
3189	16373	34953
3190	16378	34947
3191	16382	34940
3192	16387	34934
3193	16392	34929
3194	16397	34924
3195	16402	34919
3196	16406	34912
3197	16410	34905
3198	16415	34899
3199	16421	34894
3200	16425	34889
3201	16431	34884
3202	16436	34878
3203	16441	34873
3204	16446	34869
3205	16451	34864
3206	16456	34858
3207	16465	34861
3208	16472	34859
3209	16476	34852
3210	16482	34848
3211	16487	34843
3212	16490	34834
3213	16496	34830
3214	16501	34824
3215	16505	34817
3216	16510	34812
3217	16515	34806
3218	16519	34800
3219	16524	34793
3220	16529	34788
3221	16534	34782
3222	16538	34776
3223	16543	34770
3224	16548	34764
3225	16552	34757
3226	16557	34751
3227	16562	34745
3228	16566	34739
3229	16571	34734
3230	16577	34730
3231	16582	34724
