order_approved_at,num_pedidos,avg_review,std_review,per_detractor,per_atraso,avg_atraso,cv_review,mm_num_pedidos,mm_avg_review,mm_cv_review,mm_per_detractor,mm_per_atraso
2018-04-14,144,3.9759036144578315,1.4010896505346613,0.2710843373493976,0.03614457831325301,0.2469879518072289,0.35239527574053603,166.71428571428572,4.081331121472088,0.333841006865908,0.23569630732746824,0.036992975955923775
2018-04-15,140,3.874251497005988,1.4977076488515602,0.2634730538922156,0.023952095808383235,0.39520958083832336,0.38657987226925894,170.71428571428572,4.079978345296863,0.3345411957254086,0.23125336596766297,0.033770185656124704
2018-04-16,171,4.153061224489796,1.2098064334796492,0.2193877551020408,0.03571428571428571,0.5714285714285714,0.291304743196574,175.0,4.062883195548652,0.3349808784713309,0.2357546469995562,0.03194581954604431
2018-04-17,246,4.141891891891892,1.2268749615685646,0.20608108108108109,0.02702702702702703,0.5608108108108109,0.2962112468387399,176.42857142857142,4.085277735601185,0.32698326784648085,0.2312064849235131,0.031558283842523474
2018-04-18,214,4.103448275862069,1.3249475059099243,0.22844827586206898,0.07758620689655173,0.5991379310344828,0.3228863669864521,181.57142857142858,4.075425518852417,0.329284048893935,0.23147038358642652,0.036308459774965426
2018-04-19,224,4.08058608058608,1.3561232405213057,0.1978021978021978,0.040293040293040296,0.5641025641025641,0.332335408134934,197.0,4.089102318243501,0.32416417229101907,0.22184905253652404,0.03881785514150365
2018-04-20,85,4.117021276595745,1.318653459320908,0.22340425531914893,0.0425531914893617,0.3723404255319149,0.3202930883105048,174.85714285714286,4.063737694412771,0.328858000211,0.22995442234402155,0.04046720364884325
2018-04-24,789,4.0793825799338475,1.3348299220499809,0.21389195148842338,0.022050716648291068,0.16538037486218302,0.327213713324144,267.0,4.078520403766488,0.3252606341515154,0.2217840815067395,0.03845379483956297
2018-04-25,236,4.124555160142349,1.32103932216134,0.21352313167259787,0.028469750889679714,0.20640569395017794,0.3202864965723352,280.7142857142857,4.114278069928825,0.3157901519090977,0.21464837833250838,0.039099174136891034
2018-04-26,185,4.24537037037037,1.2867759790761188,0.18981481481481483,0.037037037037037035,0.75,0.30310099398085244,282.7142857142857,4.127465090768908,0.3174753305925661,0.2104236725771904,0.0392881386115698
2018-04-27,204,4.238297872340426,1.08733053331113,0.1574468085106383,0.04680851063829787,0.33617021276595743,0.25654887081136096,276.7142857142857,4.141237373690127,0.31180927687436905,0.20347591935284146,0.04211406484175135
2018-04-28,153,4.124324324324324,1.2116745072969775,0.23783783783783785,0.02702702702702703,0.31891891891891894,0.29378739691997485,268.0,4.144219666327592,0.30765228115058657,0.20481728534937987,0.03489132486039067
2018-04-29,103,4.052173913043478,1.4070217286621898,0.23478260869565218,0.043478260869565216,0.19130434782608696,0.34722639226642027,250.71428571428572,4.140160785250077,0.3097795645979418,0.21010020119130193,0.03534635637132281
2018-04-30,78,4.373626373626373,1.0397473159736845,0.18681318681318682,0.01098901098901099,0.04395604395604396,0.2377311702351892,249.71428571428572,4.1768186562544525,0.29798500487289675,0.20487290569045016,0.03083718772841556
2018-05-01,314,4.1807909604519775,1.2396076535133747,0.192090395480226,0.03389830508474576,0.16666666666666666,0.29650074955657746,181.85714285714286,4.191305567757042,0.2935974386203872,0.20175839768927914,0.032529700362194804
2018-05-02,176,4.246305418719212,1.277537717301884,0.18226600985221675,0.059113300492610835,1.2364532019704433,0.30085865036227666,173.28571428571428,4.208698461839451,0.29082203201895024,0.19729309457208183,0.036907350305470675
2018-05-03,254,4.279742765273312,1.1976622112793418,0.1639871382636656,0.03215434083601286,0.28938906752411575,0.2798444385483661,183.14285714285714,4.213608803968443,0.2874996669571665,0.19360342649334622,0.036209822276752936
2018-05-04,220,4.292490118577075,1.1553116311972926,0.20948616600790515,0.043478260869565216,0.24110671936758893,0.2691471848001059,185.42857142857142,4.221350553430821,0.2892994260984158,0.20103762042152717,0.03573407230979113
2018-05-05,175,4.095959595959596,1.3577690863177885,0.22727272727272727,0.04040404040404041,0.41414141414141414,0.331489863244047,188.57142857142858,4.217298449378718,0.29468549271614036,0.19952831891222567,0.037645074220793044
2018-05-06,65,4.235294117647059,1.271004386699612,0.17647058823529413,0.04411764705882353,0.19117647058823528,0.3000982579707417,183.14285714285714,4.243458478607801,0.28795290210247204,0.19119803027503166,0.0377364151049728
2018-05-07,286,3.9451219512195124,1.4153075276866354,0.2682926829268293,0.051829268292682924,0.4024390243902439,0.3587487396299972,212.85714285714286,4.182243561121107,0.30524112630173034,0.2028379582912663,0.04357073757692593
2018-05-08,335,4.213367609254499,1.2795884571493237,0.1953727506426735,0.02313624678663239,0.2133676092544987,0.3036973214344642,215.85714285714286,4.186897368092895,0.3062692079985712,0.20330686617161595,0.042033300677195455
2018-05-09,249,4.296819787985866,1.1655016540984995,0.15547703180212014,0.06713780918727916,0.5265017667844523,0.27124750666930536,226.28571428571428,4.19411370655956,0.3020390446138611,0.19947986930731645,0.04317965906214807
2018-05-10,241,4.1313131313131315,1.3679225567305047,0.23905723905723905,0.04040404040404041,0.19528619528619529,0.3311108389152077,224.42857142857142,4.172909473136677,0.30936281609483846,0.21020416942068407,0.044358187571866284
2018-05-11,205,3.9665271966527196,1.4777512691020989,0.2384937238493724,0.09205020920502092,0.6276150627615062,0.3725554359867106,222.28571428571428,4.126343341433198,0.3241354234072106,0.2143481062551794,0.05129703733407425
2018-05-12,168,4.0390243902439025,1.3388753783731944,0.2780487804878049,0.06829268292682927,0.5073170731707317,0.3314848460948126,221.28571428571428,4.1182097406166704,0.3241347066716056,0.22160182814304763,0.05528112912304408
2018-05-13,136,3.9403973509933774,1.4058534209011986,0.2913907284768212,0.059602649006622516,0.2185430463576159,0.35677960765727895,231.42857142857142,4.076081631094715,0.332232042341111,0.23801899103469434,0.05749327225844393
2018-05-14,232,4.2322097378277155,1.1562237540279574,0.18726591760299627,0.08239700374531835,0.6629213483146067,0.27319623214642885,223.71428571428572,4.117094172038745,0.32001025555774404,0.22644373884557534,0.06186009160882043
2018-05-15,299,4.087323943661972,1.3984383519278192,0.22535211267605634,0.09577464788732394,0.6450704225352113,0.34214032731521415,218.57142857142858,4.099087934096955,0.3255021135407083,0.23072650485034435,0.07223700605177637
2018-05-16,287,4.231003039513678,1.1950657816838823,0.20364741641337386,0.11854103343465046,0.8237082066869301,0.2824544843204003,224.0,4.089685541458071,0.3271031103480076,0.2376079883662377,0.07958032380140083
2018-05-17,106,3.848,1.4483360864643393,0.296,0.192,1.16,0.37638671685663705,204.71428571428572,4.049212236984766,0.33357109291106896,0.24574266850091783,0.1012368894579665
2018-05-18,281,4.006042296072508,1.3662467005231775,0.23867069486404835,0.13293051359516617,0.6042296072507553,0.34104649915020496,215.57142857142858,4.054857251187593,0.3290698162201396,0.24576795007444296,0.10707693294227297
2018-05-19,116,4.068965517241379,1.3157970356709496,0.21379310344827587,0.06206896551724138,0.22758620689655173,0.3233738477496402,208.14285714285714,4.059134555044375,0.32791110217082925,0.23658856764022457,0.10618783045518897
2018-05-20,125,4.136690647482014,1.3143656586988908,0.2158273381294964,0.17985611510791366,0.9640287769784173,0.3177336114072101,206.57142857142858,4.087176454542752,0.32233310270653365,0.22579379759060675,0.12336689704108772
2018-05-21,101,4.033057851239669,1.4715857903268879,0.256198347107438,0.10743801652892562,1.4958677685950412,0.3648809029294128,187.85714285714286,4.058726185030174,0.33543091281838855,0.23564128751981267,0.12694418458160303
2018-05-22,202,3.8816326530612244,1.511658717309543,0.2816326530612245,0.08571428571428572,0.4489795918367347,0.3894388914204396,174.0,4.029341714944353,0.34218785054770645,0.24368136471769383,0.1255069899854547
2018-05-23,132,4.254777070063694,1.2294696511344196,0.20382165605095542,0.044585987261146494,0.17197452229299362,0.28896217848518546,151.85714285714286,4.032738005022927,0.34311752114267574,0.24370625609449123,0.11494198338923987
2018-05-24,101,4.121739130434783,1.222219910776077,0.2,0.017391304347826087,0.10434782608695652,0.296530147129217,151.14285714285714,4.071843595085039,0.3317094397530443,0.22999197038020552,0.08999788401035788
2018-05-25,78,4.32258064516129,1.2611355331999727,0.15053763440860216,0.010752688172043012,0.1827956989247312,0.291755235292531,122.14285714285714,4.117063359240579,0.32466783063051946,0.21740153317228458,0.07254390894991171
2018-05-26,98,4.180327868852459,1.285754069788324,0.20491803278688525,0.00819672131147541,0.040983606557377046,0.3075725421846579,119.57142857142857,4.13297226661359,0.32241050126409343,0.2161336659349431,0.06484787406337371
2018-05-27,69,4.293333333333333,1.0751911625548434,0.17333333333333334,0.0,0.0,0.2504327241975567,111.57142857142857,4.155349793163778,0.31279608880557147,0.21006309382120553,0.039154143333671766
2018-05-28,94,4.25,1.1117469624025131,0.19444444444444445,0.0,0.0,0.2615875205652972,110.57142857142857,4.186341528700969,0.2980398913249836,0.20124110772649215,0.02380585525811096
2018-05-29,118,4.281481481481482,1.1885765464386622,0.17777777777777778,0.0,0.0,0.27760870894328615,98.57142857142857,4.243462789903863,0.2820641509711045,0.18640469697171408,0.011560957298927286
2018-05-30,116,4.348484848484849,1.0699564697205783,0.14393939393939395,0.0,0.0,0.24605270732250234,96.28571428571429,4.256849615392599,0.2759342265192926,0.17785008809863387,0.00519153054733493
2018-05-31,108,4.233333333333333,1.2280566962887827,0.15833333333333333,0.0,0.0,0.2900921329816022,97.28571428571429,4.272791644378107,0.2750145102124905,0.17189770714625288,0.0027070584976454887
2018-06-01,116,4.099290780141844,1.0643909360958306,0.23404255319148937,0.014184397163120567,0.19148936170212766,0.2596524601894673,102.71428571428571,4.240893092232471,0.2704283994834814,0.18382698125809394,0.003197302639227997
2018-06-02,126,4.0479452054794525,1.5146739345520326,0.23972602739726026,0.00684931506849315,0.6575342465753424,0.37418340853569665,106.71428571428571,4.2219812831791845,0.2799442375336298,0.18879955191671893,0.003004816033087674
2018-06-03,118,4.309352517985611,1.1847394433982577,0.18705035971223022,0.0,0.0,0.2749228424580264,113.71428571428571,4.22426973812951,0.28344282585655406,0.19075912711370419,0.003004816033087674
2018-06-04,140,4.296774193548387,1.1797765226878976,0.17419354838709677,0.0,0.0,0.27457261413907524,120.28571428571429,4.23095176577928,0.2852978392242366,0.18786614196265453,0.003004816033087674
2018-06-05,207,4.2272727272727275,1.266386370676037,0.19008264462809918,0.008264462809917356,0.12396694214876033,0.2995752704825034,133.0,4.2232076580351725,0.2884359194441248,0.189623980084129,0.004185453577361582
2018-06-06,182,3.8185840707964602,1.574183311226851,0.3008849557522124,0.004424778761061947,0.008849557522123894,0.41224267478246623,142.42857142857142,4.147507546936831,0.3121773433669768,0.21204477462881735,0.00481756482894186
